Test time;Standard force;Strain;Nominal strain;LE Channel
1.752998e+001;5.489503e+002;3.944995e-001;2.225518e+000;2.130280e+002
1.753998e+001;5.465208e+002;3.935995e-001;2.220495e+000;2.130230e+002
1.754998e+001;5.442411e+002;3.923995e-001;2.215492e+000;2.130180e+002
1.755998e+001;5.421429e+002;3.914995e-001;2.210469e+000;2.130129e+002
1.756998e+001;5.399028e+002;3.905995e-001;2.205487e+000;2.130080e+002
1.757998e+001;5.376310e+002;3.899995e-001;2.200671e+000;2.130031e+002
1.758998e+001;5.354224e+002;3.890995e-001;2.195793e+000;2.129983e+002
1.759998e+001;5.331980e+002;3.881995e-001;2.190708e+000;2.129932e+002
1.760998e+001;5.308237e+002;3.872995e-001;2.185705e+000;2.129882e+002
1.761998e+001;5.286939e+002;3.863995e-001;2.180744e+000;2.129832e+002
1.762998e+001;5.266273e+002;3.857995e-001;2.175784e+000;2.129782e+002
1.763998e+001;5.244423e+002;3.845995e-001;2.170740e+000;2.129732e+002
1.764998e+001;5.222889e+002;3.839995e-001;2.165820e+000;2.129683e+002
1.765998e+001;5.202932e+002;3.827995e-001;2.160756e+000;2.129632e+002
1.766998e+001;5.180688e+002;3.821995e-001;2.155588e+000;2.129581e+002
1.767998e+001;5.159233e+002;3.809995e-001;2.150441e+000;2.129529e+002
1.768998e+001;5.137541e+002;3.800995e-001;2.145501e+000;2.129480e+002
1.769998e+001;5.114745e+002;3.791995e-001;2.140664e+000;2.129431e+002
1.770998e+001;5.092422e+002;3.785995e-001;2.135662e+000;2.129381e+002
1.771998e+001;5.070808e+002;3.776995e-001;2.130494e+000;2.129330e+002
1.772998e+001;5.049037e+002;3.767995e-001;2.125471e+000;2.129279e+002
1.773998e+001;5.029633e+002;3.758995e-001;2.120634e+000;2.129231e+002
1.774998e+001;5.010308e+002;3.749995e-001;2.115714e+000;2.129182e+002
1.775998e+001;4.990272e+002;3.740995e-001;2.110733e+000;2.129132e+002
1.776998e+001;4.970789e+002;3.731995e-001;2.105710e+000;2.129082e+002
1.777998e+001;4.950280e+002;3.722995e-001;2.100790e+000;2.129033e+002
1.778998e+001;4.928667e+002;3.713995e-001;2.095705e+000;2.128982e+002
1.779998e+001;4.906660e+002;3.704995e-001;2.090682e+000;2.128931e+002
1.780998e+001;4.885441e+002;3.695995e-001;2.085742e+000;2.128882e+002
1.781998e+001;4.863197e+002;3.686995e-001;2.080822e+000;2.128833e+002
1.782998e+001;4.842451e+002;3.677995e-001;2.075675e+000;2.128781e+002
1.783998e+001;4.822337e+002;3.668995e-001;2.070549e+000;2.128730e+002
1.784998e+001;4.803011e+002;3.659995e-001;2.065526e+000;2.128680e+002
1.785998e+001;4.782818e+002;3.650995e-001;2.060523e+000;2.128630e+002
1.786998e+001;4.762230e+002;3.641995e-001;2.055542e+000;2.128580e+002
1.787998e+001;4.741012e+002;3.632995e-001;2.050560e+000;2.128530e+002
1.788998e+001;4.719398e+002;3.623995e-001;2.045516e+000;2.128480e+002
1.789998e+001;4.697943e+002;3.614995e-001;2.040473e+000;2.128429e+002
1.790998e+001;4.676961e+002;3.605995e-001;2.035574e+000;2.128380e+002
1.791998e+001;4.657793e+002;3.596995e-001;2.030695e+000;2.128332e+002
1.792998e+001;4.638862e+002;3.590995e-001;2.025755e+000;2.128282e+002
1.793998e+001;4.620326e+002;3.578995e-001;2.020649e+000;2.128231e+002
1.794998e+001;4.601237e+002;3.569995e-001;2.015688e+000;2.128182e+002
1.795998e+001;4.581438e+002;3.560995e-001;2.010748e+000;2.128132e+002
1.796998e+001;4.560140e+002;3.551995e-001;2.005746e+000;2.128082e+002
1.797998e+001;4.539395e+002;3.542995e-001;2.000743e+000;2.128032e+002
1.798998e+001;4.519280e+002;3.533995e-001;1.995824e+000;2.127983e+002
1.799998e+001;4.500507e+002;3.524995e-001;1.990759e+000;2.127932e+002
1.800998e+001;4.480866e+002;3.515995e-001;1.985571e+000;2.127880e+002
1.801998e+001;4.462723e+002;3.506995e-001;1.980465e+000;2.127829e+002
1.802998e+001;4.444108e+002;3.497995e-001;1.975566e+000;2.127780e+002
1.803998e+001;4.424861e+002;3.488995e-001;1.970688e+000;2.127732e+002
1.804998e+001;4.404668e+002;3.479995e-001;1.965562e+000;2.127680e+002
1.805998e+001;4.385816e+002;3.470995e-001;1.960435e+000;2.127629e+002
1.806998e+001;4.367042e+002;3.461995e-001;1.955474e+000;2.127579e+002
1.807998e+001;4.347717e+002;3.455995e-001;1.950679e+000;2.127531e+002
1.808998e+001;4.326577e+002;3.443995e-001;1.945676e+000;2.127481e+002
1.809998e+001;4.305358e+002;3.434995e-001;1.940674e+000;2.127431e+002
1.810998e+001;4.285086e+002;3.425995e-001;1.935734e+000;2.127382e+002
1.811998e+001;4.263631e+002;3.419995e-001;1.930794e+000;2.127333e+002
1.812998e+001;4.243674e+002;3.407995e-001;1.925667e+000;2.127281e+002
1.813998e+001;4.225058e+002;3.398995e-001;1.920686e+000;2.127231e+002
1.814998e+001;4.206522e+002;3.392995e-001;1.915828e+000;2.127183e+002
1.815998e+001;4.187117e+002;3.383995e-001;1.910888e+000;2.127134e+002
1.816998e+001;4.168738e+002;3.371995e-001;1.905658e+000;2.127081e+002
1.817998e+001;4.149176e+002;3.362995e-001;1.900490e+000;2.127030e+002
1.818998e+001;4.129062e+002;3.353995e-001;1.895550e+000;2.126980e+002
1.819998e+001;4.108868e+002;3.344995e-001;1.890568e+000;2.126930e+002
1.820998e+001;4.089385e+002;3.335995e-001;1.885545e+000;2.126880e+002
1.821998e+001;4.069586e+002;3.326995e-001;1.880481e+000;2.126829e+002
1.822998e+001;4.050734e+002;3.317995e-001;1.875479e+000;2.126779e+002
1.823998e+001;4.033065e+002;3.308995e-001;1.870456e+000;2.126729e+002
1.824998e+001;4.015159e+002;3.299995e-001;1.865577e+000;2.126680e+002
1.825998e+001;3.997963e+002;3.290995e-001;1.860699e+000;2.126632e+002
1.826998e+001;3.981241e+002;3.284995e-001;1.855800e+000;2.126583e+002
1.827998e+001;3.963493e+002;3.272995e-001;1.850715e+000;2.126532e+002
1.828998e+001;3.944641e+002;3.266995e-001;1.845713e+000;2.126482e+002
1.829998e+001;3.924763e+002;3.254995e-001;1.840772e+000;2.126432e+002
1.830998e+001;3.905280e+002;3.248995e-001;1.835832e+000;2.126383e+002
1.831998e+001;3.884613e+002;3.236995e-001;1.830788e+000;2.126333e+002
1.832998e+001;3.863788e+002;3.227995e-001;1.825807e+000;2.126283e+002
1.833998e+001;3.845094e+002;3.221995e-001;1.820742e+000;2.126232e+002
1.834998e+001;3.828529e+002;3.209995e-001;1.815533e+000;2.126180e+002
1.835998e+001;3.810781e+002;3.200995e-001;1.810448e+000;2.126129e+002
1.836998e+001;3.793980e+002;3.191995e-001;1.805570e+000;2.126080e+002
1.837998e+001;3.778125e+002;3.182995e-001;1.800692e+000;2.126032e+002
1.838998e+001;3.760377e+002;3.173995e-001;1.795586e+000;2.125980e+002
1.839998e+001;3.741682e+002;3.164995e-001;1.790460e+000;2.125929e+002
1.840998e+001;3.723619e+002;3.155995e-001;1.785499e+000;2.125880e+002
1.841998e+001;3.705950e+002;3.149995e-001;1.780703e+000;2.125832e+002
1.842998e+001;3.687413e+002;3.137995e-001;1.775680e+000;2.125781e+002
1.843998e+001;3.669586e+002;3.128995e-001;1.770678e+000;2.125731e+002
1.844998e+001;3.652548e+002;3.119995e-001;1.765737e+000;2.125682e+002
1.845998e+001;3.633933e+002;3.113995e-001;1.760797e+000;2.125633e+002
1.846998e+001;3.615948e+002;3.101995e-001;1.755691e+000;2.125582e+002
1.847998e+001;3.599699e+002;3.092995e-001;1.750668e+000;2.125531e+002
1.848998e+001;3.582819e+002;3.083995e-001;1.745811e+000;2.125483e+002
1.849998e+001;3.563966e+002;3.074995e-001;1.740829e+000;2.125433e+002
1.850998e+001;3.546139e+002;3.065995e-001;1.735641e+000;2.125381e+002
1.851998e+001;3.527366e+002;3.056995e-001;1.730473e+000;2.125329e+002
1.852998e+001;3.506542e+002;3.047995e-001;1.725512e+000;2.125280e+002
1.853998e+001;3.487295e+002;3.038995e-001;1.720551e+000;2.125230e+002
1.854998e+001;3.468600e+002;3.029995e-001;1.715528e+000;2.125180e+002
1.855998e+001;3.451405e+002;3.020995e-001;1.710526e+000;2.125130e+002
1.856998e+001;3.433736e+002;3.011995e-001;1.705503e+000;2.125080e+002
1.857998e+001;3.417486e+002;3.002995e-001;1.700459e+000;2.125029e+002
1.858998e+001;3.400685e+002;2.993995e-001;1.695581e+000;2.124980e+002
1.859998e+001;3.384594e+002;2.984995e-001;1.690723e+000;2.124932e+002
1.860998e+001;3.366688e+002;2.978995e-001;1.685762e+000;2.124882e+002
1.861998e+001;3.349334e+002;2.966995e-001;1.680677e+000;2.124831e+002
1.862998e+001;3.331902e+002;2.957995e-001;1.675696e+000;2.124782e+002
1.863998e+001;3.314706e+002;2.948995e-001;1.670755e+000;2.124732e+002
1.864998e+001;3.296879e+002;2.939995e-001;1.665774e+000;2.124682e+002
1.865998e+001;3.279841e+002;2.933995e-001;1.660771e+000;2.124632e+002
1.866998e+001;3.262408e+002;2.921995e-001;1.655810e+000;2.124583e+002
1.867998e+001;3.244976e+002;2.915995e-001;1.650725e+000;2.124532e+002
1.868998e+001;3.228411e+002;2.903995e-001;1.645558e+000;2.124480e+002
